MinTemp,MaxTemp,WindGustDir,WindGustSpeed,Humidity,Pressure,Temp,RainTomorrow
21.2,44.9,306.9,6.5,60.6,1025.5,31.9,No
21.5,41.2,357.5,3.9,74.0,1026.0,31.9,No
18.7,36.7,304.8,14.9,60.7,1023.8,30.3,No
13.5,29.3,291.7,7.6,44.2,1027.3,22.0,No
22.7,39.4,288.2,9.8,53.9,1024.1,30.7,No
16.0,43.7,269.2,7.3,51.2,1027.6,30.1,No
26.6,46.6,234.2,6.2,64.6,1023.2,36.2,No
23.2,39.1,312.3,16.2,41.6,1021.9,31.6,No
16.5,41.1,224.6,10.4,57.0,1022.3,28.9,No
20.5,43.9,240.1,10.2,66.9,1019.7,32.5,No
22.7,44.7,308.3,13.0,54.3,1019.9,34.2,No
18.7,43.0,284.5,8.1,37.3,1024.6,30.8,No
20.4,36.6,311.1,14.5,36.9,1024.1,29.1,No
19.6,35.0,323.1,11.3,31.6,1028.2,27.0,No
13.7,40.4,227.2,9.3,54.9,1027.8,29.3,No
27.6,39.4,299.3,14.9,43.6,1022.1,35.5,Yes
16.0,43.9,288.5,5.9,41.0,1027.8,29.5,No
22.1,43.9,314.4,8.6,58.5,1026.1,33.9,No
22.4,35.8,309.0,10.2,33.3,1021.3,30.0,No
15.0,37.4,254.8,8.5,49.7,1024.1,26.9,Yes
22.1,43.6,162.4,9.0,61.5,1022.5,33.7,Yes
35.9,41.1,251.5,9.7,87.2,1012.9,38.5,Yes
27.4,36.8,301.3,10.3,44.0,1025.0,31.8,Yes
22.3,50.2,186.1,7.3,46.2,1022.2,35.1,No
27.7,49.3,213.9,7.8,58.2,1016.5,39.6,No
18.7,43.0,309.1,16.2,49.6,1021.6,31.0,Yes
14.1,28.7,333.0,10.4,34.0,1026.7,21.0,No
17.9,27.8,314.9,10.9,32.3,1027.7,23.2,No
15.2,28.7,317.8,5.5,35.4,1031.1,22.9,No
18.0,34.1,300.6,11.5,37.7,1031.5,26.8,No
21.5,38.5,317.7,9.6,40.2,1034.1,30.6,No
19.7,35.5,309.2,11.1,31.6,1033.1,28.3,No
20.4,42.8,306.3,7.1,30.4,1031.5,29.9,No
27.7,35.2,285.3,6.5,70.4,1024.1,31.4,Yes
23.2,33.5,294.7,7.2,59.2,1023.9,28.8,No
18.3,38.5,275.4,6.8,49.6,1026.0,29.1,No
22.5,41.6,283.6,4.5,51.3,1025.7,32.7,No
32.5,38.4,284.9,7.4,80.2,1019.3,35.1,Yes
32.1,41.2,274.1,6.2,67.6,1024.6,36.3,Yes
27.8,46.6,276.2,5.8,62.3,1026.7,35.9,No
26.7,50.3,307.3,7.6,63.4,1022.2,37.1,No
28.3,56.3,103.0,6.9,51.2,1023.0,41.7,No
29.7,55.8,287.4,5.0,50.4,1022.8,42.0,No
34.7,48.9,268.3,8.4,62.3,1021.4,40.9,No
27.8,52.3,268.0,5.8,40.4,1023.7,40.4,No
38.9,55.0,259.1,6.9,39.5,1021.4,46.2,No
31.8,54.3,280.5,6.9,46.0,1018.7,43.3,No
27.5,55.4,293.3,9.3,50.6,1021.7,42.4,No
28.3,58.3,308.2,6.7,50.0,1019.7,43.2,No
31.1,60.1,323.0,7.6,44.8,1013.6,46.5,No
38.2,61.0,274.0,8.8,50.4,1013.1,48.6,No
39.2,55.3,214.3,9.0,68.5,1020.2,46.0,No
38.6,53.1,265.8,5.9,62.5,1016.3,46.4,No
37.5,54.6,281.4,9.3,56.7,1018.7,45.5,No
30.7,54.8,262.6,7.0,41.7,1024.5,42.9,No
28.8,56.7,272.8,4.9,41.0,1022.1,43.3,No
43.0,59.2,15.1,6.1,30.1,1014.0,50.3,No
35.0,49.5,260.8,6.2,64.2,1009.1,43.4,Yes
34.4,46.2,265.2,8.2,59.8,1010.6,40.8,Yes
32.5,46.6,278.2,21.2,37.1,1019.2,39.0,No
22.9,49.2,233.2,7.5,46.4,1023.0,39.3,No
35.1,51.6,148.9,4.6,72.2,1017.5,42.6,Yes
32.7,46.7,257.7,12.1,69.2,1020.3,40.5,Yes
34.6,52.8,280.0,8.4,60.2,1022.7,43.2,No
31.7,57.1,264.4,5.4,49.7,1020.4,43.9,No
35.3,61.6,260.9,5.1,55.7,1016.6,48.4,No
41.8,59.6,77.1,4.0,80.3,1011.5,49.9,Yes
38.2,53.6,277.2,9.2,78.7,1007.0,46.9,Yes
31.9,46.6,300.1,8.4,43.9,1019.4,38.9,No
30.5,46.9,294.6,14.2,49.9,1020.8,39.0,Yes
28.5,48.2,256.6,8.8,48.2,1021.4,39.7,Yes
36.6,53.8,220.1,8.7,59.1,1017.3,45.1,No
44.6,61.9,254.0,7.1,55.4,1017.1,51.7,No
41.8,62.0,215.6,13.1,65.8,1012.7,53.2,No
43.5,57.4,275.9,7.1,56.0,1013.5,49.7,No
42.7,58.3,292.5,6.3,34.4,1013.8,49.2,No
39.1,46.4,260.7,11.1,71.7,1012.6,42.5,Yes
37.7,45.8,277.3,8.3,50.6,1018.4,40.9,Yes
32.9,51.4,288.6,7.5,41.1,1022.2,42.4,No
31.9,53.5,276.8,9.7,41.6,1022.5,43.6,No
35.1,55.5,253.7,7.3,43.0,1023.2,45.8,No
33.6,59.9,225.6,8.8,47.3,1018.3,48.0,No
45.3,62.3,243.3,7.5,47.7,1009.6,52.8,No
39.3,54.6,28.4,6.2,43.7,1012.0,48.9,Yes
39.6,67.2,289.8,6.0,51.8,1010.3,53.8,Yes
45.1,62.2,267.2,8.6,29.5,1014.3,53.3,No
41.4,57.5,66.8,10.9,46.5,1016.5,49.9,Yes
40.7,50.2,23.5,6.0,77.8,1012.3,45.4,Yes
37.4,59.2,269.4,9.3,64.7,1015.0,48.7,Yes
40.7,64.3,264.0,6.6,51.7,1017.6,52.2,No
40.2,63.5,270.4,8.4,40.6,1019.7,52.7,No
45.2,55.7,278.7,13.1,49.3,1015.1,49.7,Yes
37.7,63.7,244.1,7.3,35.7,1018.4,52.0,Yes
41.2,71.7,276.3,6.2,35.3,1017.3,57.3,Yes
43.7,69.7,250.6,6.8,43.0,1012.8,58.2,No
49.0,61.8,254.3,9.5,74.2,1011.5,55.0,No
49.3,65.7,67.2,7.0,63.7,1015.9,56.7,No
48.0,66.4,258.4,8.5,66.3,1015.2,57.8,No
54.2,67.7,267.4,7.3,80.1,1013.3,58.9,Yes
48.7,81.1,11.7,4.3,58.3,1014.6,65.0,No
57.7,77.7,270.7,6.0,56.6,1012.4,67.7,No
59.8,77.5,280.6,7.9,72.6,1006.6,66.7,Yes
50.6,63.1,72.5,8.4,76.8,1006.8,57.2,Yes
46.6,51.5,52.7,6.1,80.3,1012.4,48.7,Yes
38.4,64.2,270.9,6.7,58.8,1021.0,52.2,Yes
49.6,61.1,245.6,5.4,53.8,1020.6,55.7,No
46.8,62.6,29.1,4.1,58.9,1014.8,54.7,No
44.8,71.6,257.5,8.3,60.5,1008.8,58.8,No
51.7,71.3,251.8,8.9,55.8,1006.4,60.9,No
48.1,77.0,280.1,9.2,34.7,1011.0,62.6,No
47.5,77.9,247.8,8.2,41.8,1016.1,63.1,No
51.2,80.5,254.2,7.1,46.8,1017.8,65.8,No
52.2,79.9,269.0,8.1,40.9,1015.9,66.4,No
50.4,66.9,317.3,8.6,31.3,1016.4,58.8,No
44.2,71.4,243.7,8.9,37.6,1016.0,58.9,No
46.7,69.4,235.9,7.9,50.7,1012.6,59.8,No
52.8,72.4,243.6,6.9,46.0,1010.6,62.1,No
48.2,78.8,274.9,6.3,51.8,1012.9,63.1,No
54.3,81.3,253.6,7.1,43.6,1013.5,67.6,No
54.9,82.6,181.2,5.1,42.5,1014.6,69.3,No
57.9,73.0,251.5,4.9,49.0,1014.4,65.5,No
53.4,79.5,285.6,7.6,51.0,1012.8,66.9,No
58.5,81.1,292.5,5.8,54.7,1012.8,68.9,No
61.2,85.6,297.8,6.7,50.8,1011.5,73.2,No
62.2,82.4,4.8,6.0,52.3,1012.2,73.4,No
65.5,77.7,129.3,23.1,52.7,1012.0,72.4,No
64.3,71.0,141.9,11.2,87.5,1009.7,67.6,Yes
55.4,68.2,251.3,20.7,66.3,1005.1,62.7,Yes
52.3,75.0,214.1,11.6,55.6,1005.5,63.1,No
52.1,79.6,228.7,8.6,50.7,1005.1,67.1,No
56.4,83.5,246.7,5.8,49.6,1007.9,70.7,No
60.2,90.8,286.7,6.6,52.7,1010.3,74.9,No
63.6,83.6,218.9,5.1,50.9,1014.5,74.0,No
63.4,86.1,239.6,6.9,45.3,1013.8,75.3,No
60.9,73.1,191.2,6.9,78.9,1004.5,65.9,Yes
52.1,75.9,273.4,8.7,46.8,1010.5,65.1,Yes
54.7,79.6,249.1,6.7,52.9,1009.6,68.1,No
55.6,76.3,242.5,6.4,51.8,1010.5,67.6,No
61.7,73.5,249.9,9.5,50.8,1010.1,67.2,No
59.0,73.9,244.8,7.7,63.3,1010.2,65.8,No
56.4,81.6,280.7,7.3,49.3,1007.7,69.9,No
59.0,84.4,267.5,8.7,47.5,1007.5,72.9,No
62.6,83.0,247.8,6.3,56.8,1008.8,73.2,No
63.9,84.8,279.2,6.9,66.8,1011.2,73.3,No
65.0,77.5,46.1,6.5,76.8,1010.4,70.7,Yes
63.0,75.5,38.7,10.8,77.6,1003.1,68.5,Yes
58.7,80.6,326.3,6.4,63.2,1007.8,70.7,Yes
64.6,77.9,267.5,6.7,66.3,1005.3,71.8,Yes
60.5,72.4,64.2,10.4,73.0,1006.9,65.8,Yes
60.8,75.7,13.6,4.6,52.3,1008.6,69.1,No
60.0,78.8,278.6,6.7,62.7,1009.9,70.7,No
61.2,82.9,292.5,5.9,56.0,1009.6,73.2,No
66.6,82.2,299.7,5.9,56.8,1005.5,73.8,No
65.7,81.5,288.5,7.4,65.4,1000.2,71.9,Yes
61.2,80.1,300.2,6.1,60.6,1005.9,71.5,Yes
65.0,78.2,229.0,7.4,60.2,1011.4,71.5,No
63.5,76.3,214.0,5.3,76.6,1010.5,69.7,Yes
66.9,77.6,271.1,5.3,77.1,1007.6,71.4,Yes
68.3,80.3,281.6,7.8,70.8,1006.9,73.6,No
66.5,79.0,293.0,5.5,75.8,1005.8,72.3,Yes
64.1,85.5,60.2,7.2,48.6,1006.1,75.1,Yes
67.2,85.8,342.1,6.0,44.7,1007.7,76.9,No
70.2,86.7,237.7,7.1,49.1,1011.2,77.7,No
66.4,90.1,248.0,6.7,53.2,1014.0,77.9,No
68.4,84.1,124.2,5.8,57.5,1008.8,77.4,No
71.0,87.4,261.4,5.5,73.1,1000.6,78.1,Yes
74.2,83.6,268.8,5.2,69.3,1001.5,77.2,Yes
68.1,80.5,93.9,5.2,73.6,998.4,73.8,Yes
69.7,81.0,226.5,7.1,75.4,999.8,75.4,No
69.3,82.5,245.2,7.3,67.5,1004.7,75.3,No
69.4,84.7,255.3,6.6,65.7,1008.3,76.2,Yes
69.8,81.2,275.4,6.2,69.4,1008.0,75.8,No
67.8,89.6,265.6,8.4,61.1,1006.3,77.8,No
67.3,93.7,257.6,5.1,53.6,1003.1,80.9,No
75.0,95.4,92.8,7.5,46.9,1003.1,85.2,No
75.0,88.9,65.4,9.6,47.8,1007.1,80.5,No
70.5,87.1,70.6,7.5,50.4,1007.6,77.1,No
68.2,85.8,77.6,10.2,50.5,1006.4,77.6,No
67.7,80.5,61.2,9.3,63.5,1007.1,73.4,Yes
67.6,77.6,16.2,7.4,78.8,1004.9,71.6,Yes
68.8,82.2,261.1,6.3,69.4,1006.1,74.7,No
72.1,84.4,208.2,7.0,70.2,1001.9,77.2,Yes
69.9,87.9,253.5,7.7,68.4,1001.8,78.6,No
72.1,81.7,74.2,4.7,79.2,1006.6,75.6,Yes
71.1,84.2,266.3,4.2,79.0,1010.3,76.8,Yes
72.1,84.8,312.7,5.0,75.9,1010.9,78.8,Yes
74.3,90.6,239.6,5.3,67.6,1008.5,81.5,Yes
72.5,94.5,120.7,8.3,66.1,1006.2,83.0,No
77.9,88.3,76.0,9.4,65.8,1000.8,83.8,Yes
75.7,80.9,225.4,7.3,86.8,1000.8,78.2,Yes
76.0,89.0,224.3,6.0,75.7,1005.8,81.1,Yes
77.4,91.3,231.0,6.2,73.7,1005.0,82.9,No
78.2,81.5,194.3,5.0,84.3,1004.0,80.3,Yes
78.4,82.3,191.7,4.7,90.1,1004.2,80.1,Yes
75.5,80.6,213.4,5.9,92.9,1003.6,78.2,Yes
77.1,91.5,191.5,7.2,80.4,1005.2,83.2,Yes
77.7,83.2,182.1,5.4,87.3,1007.6,80.3,Yes
78.3,87.6,204.1,8.3,77.7,1008.9,82.5,Yes
80.2,89.3,197.4,8.1,76.4,1006.7,83.8,Yes
75.6,82.0,210.1,7.5,89.8,1008.7,79.7,Yes
75.4,86.1,298.2,8.1,86.2,1011.6,80.3,Yes
76.2,93.2,257.9,5.4,76.0,1011.4,84.2,Yes
78.3,95.0,303.1,5.3,75.2,1010.7,84.7,Yes
77.1,93.5,347.3,5.9,76.1,1010.5,83.6,No
78.1,96.5,345.1,5.0,71.0,1009.3,87.1,Yes
82.8,97.6,69.6,6.1,59.0,1006.6,89.3,No
75.8,87.3,296.0,4.9,77.8,1005.0,81.1,Yes
78.3,91.0,265.3,7.7,75.1,1007.7,84.4,Yes
78.9,93.2,262.5,5.9,71.8,1007.1,85.8,No
80.1,96.8,82.7,9.1,65.6,1005.5,88.3,No
79.6,95.1,102.8,11.1,55.4,1002.0,87.6,Yes
77.2,82.8,103.6,5.9,90.9,1000.3,80.0,Yes
78.3,94.5,209.3,6.6,78.3,1002.2,85.0,Yes
78.6,95.0,66.3,6.2,71.9,1000.1,86.4,Yes
76.0,84.3,47.1,7.5,80.6,993.8,79.6,Yes
74.1,85.9,250.0,13.4,78.5,994.7,79.1,Yes
72.3,83.4,243.5,10.9,76.3,1001.1,78.4,Yes
69.6,86.2,244.2,7.7,70.7,1006.5,77.5,No
68.8,88.7,5.7,5.1,70.0,1009.5,78.3,No
71.5,90.7,125.7,6.2,66.1,1010.0,81.2,No
75.8,88.7,226.7,6.8,69.7,1008.6,80.7,Yes
73.6,88.7,288.6,10.9,72.4,1006.5,80.2,Yes
72.7,86.2,284.8,10.1,64.3,1008.1,79.3,No
69.1,81.4,241.2,8.1,67.9,1010.6,74.8,No
66.9,85.9,238.5,8.5,72.3,1012.7,75.9,No
69.6,88.5,199.4,6.9,69.7,1012.2,78.8,No
72.6,84.0,229.2,5.3,74.3,1008.0,78.0,Yes
74.2,86.2,249.9,10.1,71.6,1006.6,78.9,No
68.3,78.7,176.5,10.6,80.5,1006.1,74.5,Yes
65.6,80.7,249.7,11.3,70.3,1008.6,73.0,Yes
64.4,82.6,245.2,8.7,69.9,1013.1,73.7,Yes
66.0,81.6,247.3,5.4,71.2,1016.9,73.9,No
66.2,84.4,312.3,6.3,66.8,1016.8,75.2,No
71.5,81.6,56.4,8.8,74.5,1015.6,75.0,Yes
70.9,77.4,66.9,8.3,89.4,1013.3,73.4,Yes
71.0,80.8,123.5,7.9,92.2,1012.1,74.0,Yes
71.0,85.1,20.7,6.0,85.0,1009.5,77.4,Yes
73.5,86.0,136.2,38.9,75.2,998.0,79.6,Yes
73.4,82.5,209.3,10.9,81.4,1008.0,76.8,Yes
72.6,81.9,112.6,7.5,82.2,1010.6,76.5,No
71.9,80.9,26.5,6.9,92.4,1011.7,75.5,Yes
69.0,81.7,24.6,8.7,78.8,1014.3,75.7,Yes
64.6,73.3,86.3,8.9,71.7,1016.9,70.9,Yes
64.5,83.5,75.2,7.8,69.7,1014.1,72.7,Yes
69.7,75.3,179.2,6.2,82.3,1011.8,72.4,Yes
67.3,84.2,333.3,5.8,77.4,1010.9,75.0,Yes
68.1,86.8,354.6,8.5,64.4,1010.9,75.4,No
59.9,83.5,17.3,8.9,55.7,1014.7,72.6,No
61.1,78.1,303.0,13.9,54.1,1016.4,70.0,No
55.2,78.1,329.3,8.7,55.1,1018.6,66.2,No
59.0,74.3,10.4,7.0,62.8,1017.6,66.6,No
64.1,71.6,42.0,11.4,68.7,1019.2,67.2,Yes
62.2,67.2,17.2,11.8,73.0,1014.1,65.0,Yes
59.9,75.0,336.4,10.9,56.8,1013.9,67.7,Yes
55.3,79.0,267.8,9.2,68.0,1018.7,66.3,No
57.0,80.7,337.2,5.6,73.3,1021.7,68.0,No
62.8,83.2,45.8,8.3,68.0,1023.7,71.9,No
64.4,80.6,32.7,7.2,65.5,1022.6,72.5,No
64.5,83.5,297.2,6.5,68.5,1018.4,73.7,No
60.9,83.3,271.6,7.0,68.9,1016.9,71.1,No
59.1,85.1,284.6,5.8,71.3,1016.9,70.8,No
61.7,82.4,40.6,6.8,75.3,1018.2,72.3,No
69.0,75.7,43.0,10.9,87.7,1012.9,71.6,Yes
67.7,83.1,337.6,11.4,78.8,1005.7,72.7,Yes
62.7,81.7,214.0,7.6,77.5,1012.4,71.5,No
58.3,71.5,305.7,10.6,77.2,1015.7,66.7,Yes
53.8,72.7,72.5,9.9,61.7,1022.8,63.7,No
56.5,64.4,75.0,8.2,89.5,1018.7,59.6,Yes
52.0,68.0,294.2,13.5,65.8,1018.1,59.2,Yes
44.4,68.0,263.3,6.4,59.3,1020.2,55.7,No
50.0,67.8,333.1,3.8,68.8,1016.9,58.2,No
53.6,77.9,10.8,9.2,67.7,1015.4,65.0,No
57.3,73.4,28.7,17.1,54.7,1017.9,64.9,No
50.1,74.2,19.4,7.6,62.8,1022.4,61.3,No
49.5,66.4,300.0,10.6,63.7,1024.9,58.2,No
46.5,67.1,359.2,9.1,62.6,1028.1,56.5,No
46.4,68.9,308.7,6.6,68.5,1026.7,57.2,No
50.6,69.9,33.9,8.9,65.5,1024.6,58.9,No
50.9,72.5,38.2,8.7,68.4,1022.6,61.2,No
51.5,71.7,301.1,8.0,71.7,1020.7,61.5,No
50.2,72.6,286.5,5.6,78.6,1021.9,60.0,No
49.8,75.3,334.0,4.5,71.1,1019.1,61.1,No
51.8,75.2,51.5,4.8,65.8,1017.7,63.3,No
54.5,69.1,89.1,7.2,67.2,1019.0,61.8,No
56.6,74.4,48.6,10.2,56.7,1019.5,64.7,No
52.3,71.6,303.6,10.8,63.0,1017.7,62.1,No
44.4,56.5,309.5,9.8,62.2,1018.8,51.4,No
38.3,62.7,297.3,7.2,63.9,1019.6,51.0,No
44.7,63.0,185.7,11.1,67.6,1016.2,55.1,No
47.6,64.4,269.8,10.3,66.1,1015.4,55.4,Yes
42.3,63.5,265.5,6.6,63.1,1021.4,52.1,No
46.3,67.1,222.5,8.4,75.7,1020.7,57.8,No
49.7,68.9,323.8,5.5,64.8,1021.5,58.9,No
43.8,66.1,291.0,5.9,67.7,1020.6,55.4,No
48.7,71.3,47.8,9.5,63.7,1019.6,58.1,No
45.6,68.0,26.2,6.1,62.9,1022.0,56.4,No
46.6,64.4,304.3,6.8,69.3,1019.6,54.4,No
43.9,60.6,289.8,7.9,67.0,1017.2,51.8,No
43.7,56.5,322.6,8.6,48.0,1017.5,49.9,No
33.7,54.7,319.9,7.2,37.8,1021.6,43.8,No
37.8,62.3,316.5,6.6,45.3,1021.7,48.9,No
43.2,59.1,155.0,9.8,62.7,1012.9,49.8,Yes
48.6,59.5,281.0,9.7,75.2,1010.1,52.9,Yes
38.4,58.7,333.1,4.9,68.1,1020.7,49.3,No
41.1,53.3,288.9,14.0,77.3,1017.7,46.8,Yes
29.7,41.1,306.8,11.1,35.1,1024.5,35.5,Yes
34.6,46.9,65.6,8.9,81.9,1018.7,42.8,Yes
38.7,55.6,14.4,5.8,85.0,1020.4,44.7,Yes
42.4,52.0,106.0,10.2,82.7,1018.6,46.9,Yes
33.1,58.0,283.1,14.9,63.6,1018.2,43.2,Yes
27.9,39.3,314.4,9.6,52.4,1025.5,34.1,Yes
25.0,42.6,321.5,5.6,39.5,1031.5,33.9,No
28.4,48.7,49.2,5.6,43.2,1032.5,39.4,No
38.7,61.9,91.8,8.3,40.4,1027.8,49.2,No
38.9,63.5,91.8,8.1,61.6,1024.3,52.0,No
43.2,62.8,310.5,13.4,76.6,1020.1,51.0,Yes
30.6,42.1,322.8,13.7,63.6,1029.6,36.7,Yes
31.3,55.2,349.9,4.5,71.6,1029.4,43.0,No
34.0,43.5,317.0,9.6,55.4,1028.3,39.2,No
31.1,49.5,297.4,5.0,57.2,1029.6,39.0,No
27.6,44.0,287.8,7.3,49.5,1031.5,35.5,No
28.5,48.9,331.3,4.4,49.8,1029.1,38.9,No
38.8,44.4,353.7,7.6,79.7,1022.5,41.8,Yes
28.4,39.3,309.9,9.6,52.8,1022.1,34.4,No
22.5,40.6,257.9,3.4,65.2,1025.2,32.7,No
27.3,44.6,315.4,5.4,53.2,1028.6,37.0,Yes
18.7,32.3,321.9,9.0,37.0,1035.7,26.8,No
13.7,29.7,302.1,6.5,39.1,1036.7,21.7,No
20.9,35.2,55.2,4.8,65.3,1030.0,28.3,Yes
21.0,40.3,26.7,4.5,72.0,1029.0,29.5,Yes
28.5,47.3,91.5,7.1,62.1,1023.6,37.6,No
41.9,52.2,236.4,6.9,85.7,1019.2,46.1,Yes
34.9,51.4,274.1,7.5,66.9,1017.1,45.4,Yes
27.2,38.4,304.9,7.8,47.6,1028.3,32.0,No
24.1,43.4,158.2,10.4,57.3,1027.2,35.0,Yes
33.8,42.2,310.0,7.5,62.7,1027.2,38.0,Yes
28.9,52.0,89.7,6.4,64.2,1029.1,39.3,Yes
31.2,55.7,81.2,6.1,68.2,1023.3,44.4,No
40.6,51.4,292.5,6.7,81.9,1015.7,47.8,Yes
30.4,40.4,295.8,5.7,67.3,1023.6,35.3,Yes
26.5,37.1,289.4,6.6,52.0,1026.0,31.4,No
25.9,35.5,317.1,6.8,48.1,1029.2,31.7,No
21.4,37.1,39.2,4.0,69.2,1027.8,29.8,Yes
30.7,46.5,78.7,4.1,72.5,1021.2,38.0,Yes
35.4,42.4,295.3,7.0,81.2,1021.3,39.5,Yes
25.9,43.1,43.6,4.4,75.3,1027.3,33.0,No
25.8,44.7,15.3,4.6,69.7,1024.2,34.5,No
30.8,40.0,306.6,7.7,64.8,1017.8,37.5,Yes
25.3,36.5,308.0,6.1,51.7,1024.2,29.9,Yes
23.8,43.0,91.6,4.7,55.7,1028.3,33.5,No
33.7,44.6,94.0,6.8,57.2,1026.1,39.0,Yes
25.6,44.7,301.6,8.4,76.0,1023.0,39.2,Yes
13.8,23.0,309.3,13.3,46.3,1034.4,19.1,No
21.2,33.8,55.9,3.6,65.9,1032.3,28.0,Yes
21.2,33.8,56.2,3.6,65.9,1032.3,28.0,Yes
31.4,40.3,341.0,4.2,68.5,1029.6,35.0,Yes
25.6,40.4,297.5,4.8,64.0,1027.4,32.4,No
23.2,43.3,316.3,5.0,59.8,1025.9,33.8,No
23.1,43.6,342.4,3.1,54.8,1030.3,33.4,No
30.7,41.0,70.2,8.7,67.7,1026.7,37.2,Yes
39.8,46.5,68.1,9.0,95.2,1011.8,43.5,Yes
32.8,49.1,261.8,12.7,87.5,1012.2,39.0,Yes
27.7,35.5,291.6,6.4,67.3,1024.9,31.7,No
24.4,39.1,281.9,6.2,68.2,1024.0,31.3,No
25.3,39.1,299.0,6.2,67.9,1020.4,32.1,No
27.1,37.5,295.1,6.8,63.6,1018.2,31.7,No
24.1,32.6,308.2,8.1,55.5,1022.8,28.5,No
22.2,35.9,304.2,5.9,50.3,1025.7,28.6,Yes
21.5,35.1,285.1,6.0,49.9,1028.5,28.3,No
22.1,37.3,284.4,7.0,48.6,1027.3,29.4,No
21.5,40.1,321.2,3.6,51.7,1023.6,31.0,No
23.9,41.9,282.5,4.8,54.9,1021.6,32.1,No
30.0,41.5,266.2,9.2,68.9,1018.7,35.5,Yes
28.7,43.4,275.1,8.0,53.8,1022.2,34.7,Yes
21.2,40.9,300.5,3.5,44.6,1029.7,30.7,No
31.6,45.1,51.2,4.8,44.0,1025.8,36.9,No
28.0,49.2,303.9,6.8,56.6,1023.8,39.6,No
28.3,45.3,289.9,5.4,69.4,1029.8,37.1,No
30.6,48.0,302.2,5.3,70.9,1029.5,38.7,No
27.9,52.8,67.4,9.7,65.2,1027.2,41.0,No
41.6,46.6,51.8,12.3,51.4,1021.4,43.8,Yes
40.6,51.0,37.7,8.4,54.9,1018.1,45.5,Yes
33.9,49.6,55.5,5.0,54.9,1016.1,42.4,Yes
30.4,49.3,8.2,4.5,55.4,1014.6,41.0,No
33.5,45.1,296.6,6.7,65.3,1019.1,39.3,No
27.1,45.7,271.4,6.9,72.8,1023.7,36.3,No
25.7,42.1,291.4,6.9,57.8,1025.4,35.1,No
29.0,37.5,290.3,8.2,48.9,1026.7,33.1,No
20.3,39.4,275.9,10.5,56.4,1026.6,30.5,Yes
14.0,23.9,312.4,10.2,40.9,1031.5,19.0,No
12.0,31.7,314.0,5.5,40.1,1034.2,21.0,No
20.7,36.8,290.7,6.3,48.8,1029.9,29.0,No
28.5,39.2,318.6,11.2,54.5,1027.4,33.0,No
23.2,39.3,289.8,9.7,55.7,1026.1,31.1,No
31.0,49.4,288.8,6.9,57.0,1023.6,39.2,No
26.3,57.6,37.5,6.4,47.2,1027.1,42.6,No
41.9,46.7,49.1,10.6,75.1,1017.7,44.9,Yes
38.0,47.4,254.9,7.8,89.1,1018.7,44.0,Yes
37.3,57.1,336.6,4.9,78.3,1020.8,45.5,Yes
35.6,59.1,119.6,8.2,70.6,1018.5,48.3,Yes
25.1,45.7,273.6,13.1,83.5,1013.2,32.1,Yes
19.9,27.5,302.4,11.3,69.5,1017.7,23.0,No
18.2,35.6,311.2,8.0,49.0,1027.1,25.4,No
23.8,44.5,37.4,6.0,61.8,1030.0,33.6,No
29.0,51.7,336.2,6.1,70.2,1033.0,39.6,No
31.3,52.8,209.2,9.0,71.2,1030.2,43.8,Yes
34.0,46.4,275.1,21.7,66.9,1024.2,41.3,Yes
29.0,45.8,271.4,8.1,52.8,1029.2,36.9,No
32.5,54.5,145.4,6.3,59.2,1024.6,43.4,No
42.3,49.9,57.3,11.9,78.1,1018.0,45.1,Yes
38.5,50.9,22.1,7.1,65.7,1022.7,44.3,Yes
34.8,52.9,14.9,6.6,61.7,1027.6,43.0,No
36.8,43.8,144.8,6.8,80.4,1023.1,40.5,Yes
40.0,54.5,332.0,6.6,75.5,1018.3,45.8,Yes
34.2,49.8,283.0,7.9,80.0,1018.3,42.4,No
33.5,45.5,300.6,7.6,60.0,1023.2,39.2,Yes
32.0,50.8,257.8,9.7,64.3,1024.2,40.7,No
31.4,42.3,281.0,19.0,60.8,1022.2,37.2,Yes
27.8,43.6,292.8,9.2,52.0,1025.2,34.8,No
28.6,49.5,314.7,6.4,55.1,1022.8,38.3,No
35.0,57.0,295.5,6.7,46.3,1018.2,43.8,No
32.6,61.9,296.1,9.0,53.0,1018.7,47.3,No
40.0,62.8,348.0,9.6,47.7,1014.6,50.7,No
40.0,51.2,303.0,12.5,79.2,1007.9,45.4,Yes
33.0,46.4,288.0,11.2,45.7,1017.4,39.3,Yes
33.3,55.7,219.0,15.6,53.4,1021.6,44.0,No
34.9,47.8,302.6,11.3,46.6,1021.8,42.6,Yes
28.1,49.0,270.5,12.5,50.3,1016.5,39.0,Yes
34.6,47.9,310.6,25.3,52.6,1011.3,40.7,No
26.8,47.5,282.2,8.6,47.7,1021.8,38.2,No
37.7,54.3,194.8,7.9,70.1,1015.8,44.3,No
33.5,62.9,234.6,7.7,54.7,1013.5,48.9,No
44.5,55.4,243.1,12.9,52.0,1005.5,49.9,No
36.6,56.5,231.8,9.7,44.8,1013.7,47.7,No
44.3,66.2,214.5,7.1,58.2,1011.6,54.5,No
44.2,61.9,296.7,9.0,47.6,1013.8,53.1,No
38.7,62.2,275.3,6.2,42.8,1017.1,50.9,No
39.7,63.6,268.9,6.5,45.8,1019.9,52.0,No
40.5,66.1,289.8,7.3,43.2,1020.1,53.4,No
